id_transacao,id_curso,id_usuario,valor,metodo_pagamento,data
5429,19,22,153.00,boleto,2025-07-07 07:33:33.116
5430,1,91,99.00,debito,2025-03-18 23:59:15.742
5431,6,81,455.00,credito,2025-04-09 08:15:15.448
5432,2,79,36.00,debito,2025-08-09 22:54:21.001
5433,6,34,264.00,credito,2025-01-20 07:50:46.179
5434,5,17,365.00,pix,2025-07-21 06:44:25.645
5435,15,90,144.00,boleto,2025-03-13 10:59:29.034
5436,13,100,392.00,boleto,2025-03-22 13:23:34.646
5437,4,83,105.00,boleto,2025-08-06 19:18:28.554
5438,3,45,16.00,pix,2025-05-22 18:45:50.712
5439,3,96,279.00,credito,2025-03-27 22:31:42.999
5440,6,78,146.00,boleto,2025-02-28 05:31:27.104
5441,12,12,417.00,debito,2025-05-31 04:15:49.503
5442,12,11,341.00,pix,2025-06-04 17:21:44.744
5443,1,70,127.00,pix,2025-03-21 17:18:42.135
5444,17,86,31.00,credito,2025-01-29 07:43:00.302
5445,5,61,413.00,credito,2025-02-10 21:52:23.300
5446,12,43,420.00,credito,2025-01-17 06:11:58.228
5447,10,43,326.00,credito,2025-01-14 16:47:29.703
5448,8,6,305.00,credito,2025-05-31 21:25:40.992
5449,10,85,315.00,boleto,2025-07-20 08:31:18.315
5450,12,30,87.00,debito,2025-03-24 21:53:46.849
5451,11,30,488.00,boleto,2025-03-02 21:33:08.329
5452,2,14,208.00,credito,2025-03-14 14:44:33.405
5453,19,91,86.00,boleto,2025-08-25 11:44:00.245
5454,9,81,9.00,credito,2025-02-25 14:31:53.914
5455,20,66,47.00,boleto,2025-04-10 15:06:02.965
5456,20,34,329.00,boleto,2025-03-10 10:17:58.629
5457,3,97,411.00,credito,2025-03-24 06:03:43.343
5458,2,2,248.00,debito,2025-02-17 18:44:59.774
5459,17,46,48.00,debito,2025-05-31 14:34:07.915
5460,7,66,397.00,boleto,2025-01-24 23:51:03.706
5461,8,54,103.00,credito,2025-02-13 11:54:19.858
5462,15,74,242.00,credito,2025-08-10 10:24:41.174
5463,20,72,476.00,credito,2025-07-03 20:26:59.611
5464,4,67,255.00,credito,2025-02-19 14:17:44.331
5465,13,82,68.00,pix,2025-05-08 18:47:00.974
5466,16,59,127.00,credito,2025-03-29 22:20:13.042
5467,11,10,343.00,pix,2025-08-06 11:19:10.233
5468,13,77,178.00,debito,2025-01-30 21:16:48.247
5469,1,67,319.00,debito,2025-02-04 02:17:00.852
5470,14,87,58.00,debito,2025-08-14 20:18:44.149
5471,12,62,500.00,debito,2025-07-19 19:43:50.707
5472,7,25,346.00,credito,2025-08-16 12:18:57.297
5473,4,40,455.00,boleto,2025-06-14 20:53:33.664
5474,13,45,74.00,debito,2025-07-29 14:51:21.588
5475,6,71,212.00,credito,2025-02-02 22:01:23.360
5476,6,79,157.00,pix,2025-04-12 03:25:15.047
5477,16,43,94.00,pix,2025-03-29 02:48:06.992
5478,10,87,484.00,boleto,2025-01-01 03:09:45.350
5479,4,69,145.00,pix,2025-07-05 12:06:41.216
5480,8,54,246.00,credito,2025-01-11 22:38:11.740
5481,19,26,445.00,debito,2025-07-20 14:27:52.493
5482,7,94,384.00,boleto,2025-03-29 22:58:17.663
5483,15,24,363.00,boleto,2025-05-09 03:18:13.764
5484,3,95,196.00,boleto,2025-03-25 13:41:18.406
5485,3,56,433.00,credito,2025-06-13 06:32:28.722
5486,13,56,10.00,pix,2025-03-04 15:35:57.874
5487,12,19,364.00,boleto,2025-04-25 20:31:29.490
5488,14,23,263.00,boleto,2025-03-03 19:28:43.922
5489,6,94,382.00,credito,2025-06-20 09:56:19.795
5490,18,75,412.00,pix,2025-05-24 17:20:56.139
5491,11,48,450.00,debito,2025-01-20 02:48:45.395
5492,11,87,342.00,pix,2025-01-26 07:59:07.081
5493,8,83,300.00,pix,2025-04-02 06:17:25.720
5494,16,24,439.00,boleto,2025-03-04 05:55:28.437
5495,6,9,137.00,boleto,2025-05-12 10:27:12.522
5496,15,67,35.00,debito,2025-03-08 04:50:53.762
5497,14,85,58.00,boleto,2025-02-14 20:24:36.755
5498,16,29,212.00,boleto,2025-03-24 11:52:07.390
5499,3,87,460.00,credito,2025-03-27 03:03:53.063
5500,13,43,360.00,credito,2025-02-01 16:48:33.631
5501,14,14,323.00,credito,2025-04-09 19:30:31.054
5502,6,60,92.00,debito,2025-06-18 16:13:19.545
5503,8,46,392.00,debito,2025-03-24 08:45:18.242
5504,7,89,351.00,pix,2025-02-07 02:31:26.773
5505,18,90,161.00,debito,2025-03-05 14:41:45.065
5506,10,7,260.00,debito,2025-08-19 02:39:02.849
5507,6,73,66.00,credito,2025-02-24 02:04:23.355
5508,20,74,225.00,debito,2025-02-17 02:57:56.809
5509,10,27,299.00,credito,2025-08-03 08:47:45.304
5510,1,65,175.00,credito,2025-08-08 21:16:46.573
5511,16,97,215.00,debito,2025-07-29 02:00:38.202
5512,2,15,95.00,debito,2025-08-24 17:08:04.501
5513,18,58,467.00,credito,2025-07-12 11:00:00.777
5514,17,49,300.00,boleto,2025-04-08 03:17:52.719
5515,1,100,329.00,debito,2025-04-15 01:59:59.720
5516,7,49,236.00,debito,2025-05-13 23:56:26.616
5517,15,54,247.00,boleto,2025-01-24 03:32:19.912
5518,7,30,110.00,debito,2025-01-26 17:24:41.858
5519,10,49,57.00,pix,2025-03-04 14:21:31.980
5520,9,32,321.00,credito,2025-04-13 14:43:24.888
5521,19,37,120.00,boleto,2025-05-13 03:28:30.611
5522,1,21,325.00,debito,2025-02-09 16:53:54.496
5523,3,66,375.00,pix,2025-06-28 05:07:48.489
5524,15,40,489.00,debito,2025-03-14 03:42:22.857
5525,9,94,259.00,boleto,2025-01-12 10:23:10.287
5526,3,36,355.00,boleto,2025-02-12 09:29:28.060
5527,4,24,429.00,credito,2025-08-01 19:11:54.893
5528,9,96,433.00,pix,2025-07-10 01:47:53.487
5529,3,40,472.00,boleto,2025-04-11 05:41:39.913
5530,4,80,40.00,boleto,2025-07-22 07:21:23.710
5531,6,87,306.00,pix,2025-06-28 21:31:16.985
5532,11,14,312.00,boleto,2025-06-16 11:52:00.779
5533,13,91,58.00,boleto,2025-05-16 23:37:46.217
5534,1,64,460.00,boleto,2025-03-22 10:38:14.867
5535,17,42,5.00,debito,2025-04-28 15:25:24.361
5536,19,99,259.00,credito,2025-07-13 08:15:32.800
5537,18,91,59.00,credito,2025-07-29 21:14:08.320
5538,14,99,206.00,debito,2025-08-18 09:55:55.233
5539,20,73,436.00,credito,2025-08-17 19:22:30.792
5540,15,10,217.00,credito,2025-03-13 04:48:14.016
5541,18,9,192.00,credito,2025-08-11 08:51:45.359
5542,19,42,161.00,pix,2025-08-08 17:06:24.175
5543,19,3,178.00,debito,2025-03-16 16:04:05.937
5544,12,76,160.00,pix,2025-06-23 19:00:52.195
5545,2,56,180.00,boleto,2025-02-07 03:46:39.186
5546,8,16,247.00,pix,2025-07-27 14:38:29.895
5547,18,14,371.00,debito,2025-01-13 07:35:14.648
5548,17,95,299.00,boleto,2025-04-11 18:46:43.669
5549,8,91,252.00,boleto,2025-07-08 14:57:44.977
5550,19,13,393.00,pix,2025-07-08 04:01:57.020
5551,6,17,13.00,debito,2025-08-10 02:05:00.935
5552,10,23,182.00,pix,2025-05-10 12:02:55.382
5553,3,6,464.00,debito,2025-06-02 11:30:33.238
5554,18,45,124.00,boleto,2025-02-17 05:56:14.577
5555,3,95,3.00,boleto,2025-07-26 18:00:13.397
5556,5,15,256.00,credito,2025-06-18 06:08:31.289
5557,13,57,108.00,debito,2025-07-10 14:22:47.593
5558,19,39,332.00,boleto,2025-03-05 02:01:56.257
5559,11,54,148.00,debito,2025-07-30 07:09:38.166
5560,19,5,176.00,pix,2025-02-22 09:04:53.350
5561,16,59,17.00,boleto,2025-01-27 15:43:31.706
5562,15,91,390.00,debito,2025-02-16 00:23:20.813
5563,2,85,84.00,pix,2025-08-05 14:51:59.542
5564,1,68,424.00,debito,2025-02-23 23:25:32.489
5565,16,57,356.00,credito,2025-06-15 20:07:14.655
5566,6,40,352.00,debito,2025-06-02 10:49:20.965
5567,18,49,124.00,credito,2025-05-21 11:46:23.633
5568,14,64,410.00,debito,2025-05-03 02:45:10.643
5569,2,69,216.00,debito,2025-04-16 08:19:34.681
5570,8,66,239.00,pix,2025-01-04 01:00:03.883
5571,3,5,44.00,debito,2025-07-14 14:22:08.290
5572,4,19,304.00,credito,2025-04-26 03:57:43.611
5573,16,82,152.00,pix,2025-07-16 12:51:05.654
5574,14,66,67.00,debito,2025-05-20 08:28:11.480
5575,9,44,473.00,debito,2025-01-04 15:48:57.092
5576,9,2,170.00,boleto,2025-05-30 21:41:10.697
5577,20,58,297.00,pix,2025-01-19 03:41:47.094
5578,16,53,63.00,debito,2025-08-12 19:52:08.637
5579,3,63,123.00,debito,2025-02-05 00:21:42.097
5580,11,73,318.00,pix,2025-06-26 16:01:13.761
5581,4,13,272.00,credito,2025-03-23 10:02:49.892
5582,8,93,385.00,boleto,2025-05-14 13:31:43.407
5583,17,34,135.00,pix,2025-02-10 02:10:35.106
5584,8,57,292.00,credito,2025-04-18 14:08:24.130
5585,4,52,64.00,debito,2025-06-18 15:53:53.580
5586,18,5,285.00,debito,2025-06-09 15:58:01.536
5587,6,8,472.00,boleto,2025-07-24 13:09:09.631
5588,10,42,494.00,boleto,2025-02-20 17:15:57.062
5589,7,60,474.00,pix,2025-05-30 04:09:29.887
5590,1,91,111.00,credito,2025-02-17 20:35:20.163
5591,2,98,279.00,pix,2025-08-15 04:31:34.694
5592,12,5,50.00,boleto,2025-05-24 23:33:44.946
5593,6,57,316.00,debito,2025-02-25 16:39:36.090
5594,1,81,129.00,boleto,2025-07-13 18:36:35.543
5595,10,96,478.00,pix,2025-06-09 02:58:12.038
5596,5,20,97.00,boleto,2025-05-05 08:41:36.221
5597,14,15,166.00,boleto,2025-06-19 11:59:01.055
5598,11,32,282.00,boleto,2025-03-12 12:00:33.716
5599,20,56,197.00,pix,2025-02-05 22:14:29.795
5600,11,28,365.00,boleto,2025-04-13 15:32:21.378
5601,18,21,315.00,debito,2025-05-09 21:57:07.656
5602,19,37,456.00,pix,2025-02-17 22:39:16.202
5603,5,92,410.00,credito,2025-06-15 06:56:48.539
5604,16,39,475.00,credito,2025-08-12 05:25:46.416
5605,5,2,84.00,pix,2025-05-10 05:13:52.200
5606,4,54,252.00,pix,2025-08-10 00:48:13.589
5607,16,95,102.00,pix,2025-07-03 11:07:30.164
5608,11,57,363.00,pix,2025-07-19 03:22:32.765
5609,7,37,93.00,pix,2025-05-23 17:20:53.793
5610,19,75,35.00,boleto,2025-01-31 10:28:51.757
5611,1,54,118.00,pix,2025-01-19 11:05:47.801
5612,13,39,494.00,debito,2025-08-05 08:53:26.489
5613,19,54,22.00,pix,2025-03-23 04:27:42.771
5614,2,12,385.00,debito,2025-03-02 02:40:27.660
5615,13,3,75.00,debito,2025-02-27 10:48:28.923
5616,15,9,316.00,debito,2025-05-17 03:29:06.410
5617,11,65,31.00,debito,2025-02-15 16:05:57.408
5618,3,12,267.00,boleto,2025-02-10 13:38:48.956
5619,16,8,401.00,credito,2025-01-29 08:30:46.049
5620,18,47,177.00,boleto,2025-06-17 18:44:39.520
5621,18,47,349.00,boleto,2025-07-03 18:02:18.144
5622,2,74,222.00,boleto,2025-07-18 04:04:24.730
5623,14,37,267.00,pix,2025-07-22 05:28:14.948
5624,5,85,488.00,debito,2025-07-20 07:20:14.867
5625,19,15,10.00,pix,2025-05-22 23:22:06.391
5626,15,19,231.00,credito,2025-08-11 23:39:55.506
5627,2,99,327.00,debito,2025-06-15 14:30:46.877
5628,14,93,371.00,boleto,2025-08-24 20:18:21.270
5629,4,83,467.00,boleto,2025-06-12 09:15:33.622
5630,16,82,72.00,debito,2025-07-14 17:34:33.025
5631,15,70,232.00,boleto,2025-07-14 09:34:42.995
5632,19,98,294.00,credito,2025-03-04 00:26:14.036
5633,14,34,390.00,debito,2025-02-20 00:16:00.424
5634,19,41,396.00,credito,2025-08-04 11:04:01.060
5635,10,28,405.00,pix,2025-01-14 21:50:59.970
5636,3,57,105.00,boleto,2025-05-04 00:38:50.505
5637,3,26,448.00,boleto,2025-02-02 15:46:41.037
5638,17,62,254.00,debito,2025-01-12 18:50:09.590
5639,20,59,185.00,credito,2025-05-13 00:33:48.537
5640,1,41,441.00,debito,2025-04-01 19:43:58.972
5641,10,74,123.00,pix,2025-05-07 08:38:58.102
5642,1,76,157.00,credito,2025-02-03 10:35:11.422
5643,15,57,452.00,credito,2025-07-28 06:27:51.102
5644,11,86,342.00,pix,2025-08-04 07:35:06.244
5645,4,31,384.00,debito,2025-03-01 10:58:25.857
5646,8,46,75.00,pix,2025-02-22 03:14:35.791
5647,16,48,80.00,boleto,2025-04-30 08:11:17.659
5648,7,49,376.00,debito,2025-01-20 14:26:56.270
5649,1,77,53.00,boleto,2025-08-12 13:35:08.937
5650,19,58,441.00,pix,2025-02-16 03:04:30.370
5651,4,1,466.00,boleto,2025-07-05 22:37:51.939
5652,13,45,47.00,debito,2025-06-13 08:48:43.850
5653,15,46,311.00,boleto,2025-04-27 11:04:43.733
5654,10,25,469.00,debito,2025-06-13 08:45:34.033
5655,4,82,137.00,boleto,2025-01-03 18:32:50.845
5656,19,35,156.00,pix,2025-03-24 03:27:56.996
5657,1,9,134.00,debito,2025-01-20 03:25:55.074
5658,20,16,29.00,pix,2025-08-17 04:40:08.863
5659,13,14,328.00,pix,2025-01-08 11:40:55.508
5660,6,11,298.00,debito,2025-05-12 15:19:13.826
5661,6,38,95.00,pix,2025-05-21 07:31:22.304
5662,2,62,394.00,boleto,2025-02-01 12:59:44.278
5663,4,14,176.00,debito,2025-07-02 21:53:53.295
5664,13,3,54.00,debito,2025-07-02 11:18:18.643
5665,7,72,428.00,boleto,2025-05-13 19:32:57.819
5666,6,58,304.00,pix,2025-02-25 04:39:41.086
5667,19,35,298.00,pix,2025-03-24 04:09:59.508
5668,10,51,208.00,boleto,2025-08-06 16:49:49.287
5669,7,24,249.00,pix,2025-02-04 12:28:52.418
5670,16,67,206.00,pix,2025-04-09 15:31:55.276
5671,8,46,27.00,credito,2025-03-04 04:16:14.944
5672,1,29,275.00,debito,2025-06-07 06:11:05.903
5673,4,55,207.00,pix,2025-03-17 17:14:46.773
5674,13,7,438.00,pix,2025-08-14 23:16:02.799
5675,5,57,98.00,pix,2025-06-17 20:41:19.858
5676,14,87,285.00,boleto,2025-06-15 07:21:32.369
5677,7,73,5.00,credito,2025-06-05 14:58:22.885
5678,7,94,216.00,pix,2025-02-20 12:26:22.986
5679,4,65,69.00,credito,2025-03-14 07:15:39.048
5680,10,33,468.00,credito,2025-06-28 03:32:13.058
5681,19,55,374.00,boleto,2025-04-20 06:54:27.810
5682,7,98,176.00,credito,2025-03-21 03:44:54.537
5683,16,37,411.00,pix,2025-01-04 04:20:14.192
5684,10,42,247.00,pix,2025-07-03 16:50:37.772
5685,13,84,463.00,debito,2025-02-08 01:36:40.687
5686,10,85,69.00,boleto,2025-04-28 06:53:15.677
5687,17,50,483.00,pix,2025-03-21 06:45:04.309
5688,14,79,281.00,pix,2025-02-28 03:44:47.070
5689,20,13,431.00,credito,2025-07-08 23:52:07.093
5690,18,3,457.00,credito,2025-07-01 17:36:26.188
5691,3,2,154.00,debito,2025-02-06 01:33:21.713
5692,20,88,354.00,debito,2025-06-22 12:52:26.202
5693,1,12,292.00,pix,2025-06-16 08:04:15.531
5694,9,70,318.00,boleto,2025-08-02 22:57:45.857
5695,14,76,451.00,pix,2025-04-13 08:31:15.393
5696,4,27,117.00,debito,2025-06-08 22:40:26.888
5697,15,73,426.00,pix,2025-04-01 11:02:29.375
5698,6,23,107.00,credito,2025-08-05 17:42:42.849
5699,20,13,273.00,boleto,2025-07-23 17:45:05.430
5700,1,44,277.00,debito,2025-05-16 13:05:22.593
5701,9,98,111.00,pix,2025-06-17 07:19:49.360
5702,16,22,293.00,boleto,2025-03-23 16:25:03.868
5703,20,29,292.00,boleto,2025-04-22 01:33:19.752
5704,12,21,167.00,debito,2025-01-29 16:29:42.402
5705,1,3,451.00,boleto,2025-01-15 12:44:31.063
5706,2,22,164.00,credito,2025-03-13 05:28:55.718
5707,12,30,116.00,credito,2025-04-01 06:48:01.399
5708,3,94,421.00,pix,2025-02-20 06:32:19.885
5709,11,81,26.00,boleto,2025-05-11 13:20:04.618
5710,10,73,170.00,debito,2025-01-07 03:41:11.729
5711,5,80,334.00,pix,2025-04-18 22:17:44.285
5712,6,72,431.00,pix,2025-03-14 02:46:17.591
5713,4,19,41.00,credito,2025-01-23 23:00:31.887
5714,16,85,279.00,credito,2025-07-16 00:09:13.997
5715,2,99,58.00,credito,2025-01-09 14:00:21.994
5716,3,78,189.00,credito,2025-07-24 07:26:07.583
5717,3,12,355.00,boleto,2025-08-09 01:29:58.806
5718,12,23,426.00,pix,2025-04-30 14:03:45.551
5719,12,42,63.00,pix,2025-04-01 15:22:52.524
5720,13,69,325.00,credito,2025-02-16 13:59:24.631
5721,17,24,0.00,debito,2025-07-14 15:39:22.141
5722,14,21,74.00,pix,2025-07-11 08:18:37.496
5723,5,98,228.00,boleto,2025-06-16 22:50:28.155
5724,20,93,216.00,debito,2025-07-26 11:11:43.492
5725,18,15,234.00,credito,2025-05-11 10:22:04.601
5726,17,42,76.00,debito,2025-05-15 20:16:29.040
5727,5,36,55.00,debito,2025-08-28 06:05:47.210
5728,12,42,131.00,pix,2025-08-17 23:13:37.556
5729,16,9,422.00,credito,2025-07-19 23:22:27.675
5730,10,40,149.00,credito,2025-08-01 16:58:39.243
5731,6,25,341.00,credito,2025-03-01 21:18:52.504
5732,2,65,93.00,credito,2025-04-25 05:16:44.421
5733,16,78,230.00,pix,2025-07-04 16:26:48.084
5734,16,58,336.00,boleto,2025-07-12 21:19:24.528
5735,15,63,94.00,pix,2025-01-16 19:21:45.543
5736,16,54,373.00,credito,2025-02-09 08:01:06.715
5737,9,87,215.00,boleto,2025-03-10 07:53:21.276
5738,19,93,30.00,boleto,2025-05-01 01:14:44.606
5739,19,13,111.00,credito,2025-07-26 14:04:34.896
5740,12,9,493.00,debito,2025-04-19 06:46:36.147
5741,18,33,457.00,boleto,2025-01-05 01:29:50.733
5742,9,48,127.00,credito,2025-05-10 04:38:16.967
5743,16,1,404.00,pix,2025-01-19 08:17:19.844
5744,15,17,455.00,boleto,2025-08-22 19:14:55.568
5745,18,4,292.00,credito,2025-01-21 22:43:47.982
5746,3,79,481.00,debito,2025-03-13 15:58:42.239
5747,14,63,489.00,pix,2025-01-10 04:30:41.490
5748,6,84,27.00,boleto,2025-06-13 10:50:35.213
5749,8,67,212.00,boleto,2025-04-01 23:02:56.502
5750,4,26,417.00,boleto,2025-02-17 19:56:45.560
5751,13,38,230.00,boleto,2025-03-11 06:29:48.652
5752,10,93,210.00,debito,2025-07-21 22:03:00.582
5753,11,59,435.00,credito,2025-03-31 04:06:19.022
5754,7,48,386.00,boleto,2025-01-30 10:24:34.681
5755,20,82,66.00,pix,2025-02-11 22:04:27.266
5756,11,2,284.00,debito,2025-01-06 21:55:11.143
5757,1,8,195.00,pix,2025-01-01 22:09:41.217
5758,3,82,272.00,pix,2025-05-04 06:59:51.432
5759,14,96,185.00,credito,2025-08-21 02:00:07.341
5760,18,35,244.00,credito,2025-06-23 16:56:36.890
5761,17,1,203.00,boleto,2025-07-31 19:56:28.439
5762,13,53,126.00,pix,2025-08-06 14:51:58.620
5763,15,19,254.00,pix,2025-05-29 20:59:30.438
5764,16,15,65.00,credito,2025-01-13 08:53:34.911
5765,18,21,465.00,credito,2025-01-25 19:06:33.613
5766,18,5,74.00,credito,2025-04-15 07:34:40.974
5767,3,41,136.00,debito,2025-02-10 09:22:53.404
5768,10,58,12.00,boleto,2025-04-28 10:35:32.815
5769,8,76,427.00,debito,2025-01-31 21:24:49.411
5770,12,92,118.00,debito,2025-01-05 22:46:44.511
5771,8,100,74.00,credito,2025-03-28 19:46:08.741
5772,5,47,74.00,credito,2025-07-25 21:26:41.382
5773,5,26,461.00,debito,2025-06-04 21:07:41.284
5774,6,67,282.00,pix,2025-05-14 19:34:12.038
5775,6,61,449.00,boleto,2025-08-20 15:12:56.586
5776,20,33,87.00,credito,2025-04-02 09:33:24.026
5777,9,88,250.00,credito,2025-03-13 04:17:01.218
5778,10,70,435.00,boleto,2025-03-14 14:05:55.749
5779,16,48,313.00,pix,2025-07-30 17:08:31.081
5780,1,59,50.00,credito,2025-01-11 21:44:45.239
5781,14,91,438.00,debito,2025-03-01 23:21:58.538
5782,11,52,146.00,pix,2025-04-16 23:25:51.158
5783,4,23,250.00,credito,2025-02-18 02:20:53.106
5784,2,32,25.00,pix,2025-08-24 08:15:39.905
5785,18,38,246.00,pix,2025-01-22 20:56:30.105
5786,10,29,346.00,pix,2025-03-18 21:05:16.426
5787,4,61,282.00,debito,2025-08-06 21:23:31.602
5788,11,21,162.00,pix,2025-05-21 21:38:04.010
5789,10,78,50.00,boleto,2025-04-13 01:11:00.543
5790,10,92,310.00,credito,2025-07-18 09:29:22.614
5791,18,88,198.00,credito,2025-03-25 06:29:11.254
5792,19,17,144.00,pix,2025-06-24 12:01:16.835
5793,18,82,152.00,debito,2025-01-11 00:15:23.957
5794,20,41,172.00,credito,2025-03-17 12:48:02.002
5795,6,7,277.00,credito,2025-03-14 14:28:21.564
5796,18,84,185.00,pix,2025-08-15 11:06:43.076
5797,17,56,437.00,pix,2025-03-08 22:30:36.823
5798,1,2,491.00,boleto,2025-02-26 04:18:34.350
5799,9,39,141.00,credito,2025-03-05 22:50:00.188
5800,3,50,166.00,debito,2025-06-06 06:08:35.450
5801,13,21,172.00,boleto,2025-05-12 20:24:55.406
5802,14,53,276.00,credito,2025-08-24 17:18:18.696
5803,8,77,202.00,boleto,2025-03-19 08:02:52.317
5804,17,44,436.00,boleto,2025-02-03 13:02:38.884
5805,11,1,224.00,debito,2025-01-17 22:37:47.142
5806,12,11,344.00,credito,2025-06-13 22:28:37.159
5807,2,93,244.00,debito,2025-04-07 00:31:42.813
5808,3,45,38.00,debito,2025-08-09 03:52:15.523
5809,3,15,140.00,debito,2025-07-19 07:54:47.392
5810,4,51,306.00,pix,2025-06-19 14:57:36.695
5811,11,11,418.00,debito,2025-03-08 14:44:27.719
5812,7,7,101.00,credito,2025-07-08 03:05:17.939
5813,8,18,256.00,credito,2025-01-07 10:40:56.234
5814,10,47,117.00,credito,2025-02-25 08:43:08.464
5815,10,40,298.00,credito,2025-04-05 13:22:48.804
5816,2,83,207.00,pix,2025-04-12 15:13:59.096
5817,5,98,336.00,pix,2025-02-21 11:23:53.585
5818,2,88,210.00,boleto,2025-05-25 22:57:23.010
5819,5,64,129.00,credito,2025-04-01 04:34:32.821
5820,1,51,499.00,credito,2025-02-09 18:23:37.842
5821,3,11,254.00,debito,2025-08-08 12:05:29.660
5822,3,15,482.00,credito,2025-08-07 21:30:00.409
5823,16,23,484.00,pix,2025-04-29 17:43:50.129
5824,15,35,190.00,pix,2025-08-01 00:52:22.809
5825,6,57,484.00,pix,2025-05-11 11:21:35.763
5826,10,10,447.00,pix,2025-08-14 10:54:46.309
5827,6,89,327.00,pix,2025-06-19 17:35:05.959
5828,3,71,466.00,pix,2025-07-30 06:27:18.217
5829,13,92,421.00,credito,2025-06-14 11:59:34.311
5830,8,39,161.00,boleto,2025-01-08 22:53:47.795
5831,5,62,483.00,boleto,2025-02-12 23:38:04.323
5832,1,61,379.00,pix,2025-05-24 00:43:18.061
5833,2,77,76.00,boleto,2025-04-14 21:55:25.679
5834,17,76,158.00,debito,2025-03-19 11:43:14.487
5835,14,78,327.00,debito,2025-05-05 04:26:55.357
5836,14,58,132.00,boleto,2025-04-06 01:55:49.978
5837,7,89,3.00,boleto,2025-01-12 23:30:45.575
5838,1,29,497.00,debito,2025-08-24 07:50:24.166
5839,1,16,190.00,debito,2025-02-27 17:42:06.881
5840,2,4,340.00,pix,2025-07-16 05:19:44.161
5841,10,15,301.00,debito,2025-07-06 20:58:21.230
5842,13,81,227.00,debito,2025-03-28 12:52:18.425
5843,10,99,258.00,boleto,2025-07-10 10:31:48.197
5844,16,10,167.00,pix,2025-05-05 07:21:46.895
5845,1,7,330.00,debito,2025-02-24 12:07:47.357
5846,10,23,162.00,pix,2025-08-21 07:18:16.533
5847,20,96,135.00,credito,2025-07-29 22:03:13.190
5848,7,3,377.00,boleto,2025-07-12 06:13:49.824
5849,12,77,293.00,credito,2025-01-21 11:36:55.472
5850,18,71,188.00,boleto,2025-04-24 23:40:56.492
5851,17,65,51.00,debito,2025-07-24 03:07:08.874
5852,3,35,122.00,pix,2025-06-08 08:06:33.367
5853,3,36,305.00,debito,2025-08-26 09:46:42.270
5854,16,2,478.00,pix,2025-05-12 14:18:52.333
5855,5,25,89.00,boleto,2025-06-21 02:55:02.329
5856,11,66,255.00,credito,2025-07-09 16:58:54.471
5857,13,83,295.00,pix,2025-02-16 15:22:35.223
5858,9,58,315.00,pix,2025-01-11 08:02:43.669
5859,2,18,132.00,boleto,2025-03-20 00:28:59.749
5860,6,53,266.00,debito,2025-05-14 22:35:02.163
5861,17,26,54.00,debito,2025-01-22 18:02:10.240
5862,17,39,193.00,credito,2025-02-19 18:52:18.125
5863,10,65,309.00,boleto,2025-04-17 07:47:36.738
5864,13,70,375.00,debito,2025-05-14 08:16:54.943
5865,17,78,285.00,credito,2025-01-19 02:24:55.050
5866,10,44,455.00,debito,2025-05-01 22:23:43.864
5867,2,42,249.00,pix,2025-07-06 08:31:19.647
5868,18,87,353.00,credito,2025-03-14 09:13:22.322
5869,3,25,245.00,credito,2025-05-21 07:21:51.565
5870,16,37,408.00,credito,2025-08-10 05:34:33.793
5871,18,3,334.00,boleto,2025-04-21 22:28:32.520
5872,11,50,347.00,debito,2025-01-26 06:20:25.748
5873,11,31,270.00,boleto,2025-02-24 12:11:27.620
5874,13,61,492.00,pix,2025-08-21 12:13:56.654
5875,11,16,35.00,debito,2025-05-23 16:04:53.260
5876,15,25,98.00,credito,2025-01-15 22:15:09.137
5877,11,20,133.00,credito,2025-06-03 00:21:52.414
5878,12,42,382.00,boleto,2025-07-21 14:09:24.589
5879,17,53,381.00,boleto,2025-03-06 20:07:40.333
5880,3,96,178.00,pix,2025-01-14 04:42:48.976
5881,1,82,76.00,debito,2025-01-13 07:14:15.112
5882,17,69,299.00,boleto,2025-06-03 23:07:55.251
5883,18,42,272.00,debito,2025-07-10 03:58:42.013
5884,14,43,255.00,credito,2025-02-11 06:30:51.737
5885,1,7,345.00,boleto,2025-06-29 19:08:35.570
5886,11,26,409.00,pix,2025-04-11 05:52:37.769
5887,16,11,59.00,credito,2025-05-21 07:50:41.033
5888,1,21,168.00,pix,2025-07-03 21:26:20.527
5889,14,75,251.00,boleto,2025-04-11 18:33:00.888
5890,10,40,374.00,debito,2025-06-04 10:28:04.376
5891,15,13,60.00,pix,2025-02-09 06:01:03.723
5892,4,66,330.00,debito,2025-06-16 13:51:22.535
5893,4,45,30.00,pix,2025-07-30 12:18:59.099
5894,18,14,250.00,credito,2025-02-28 08:27:20.488
5895,16,83,353.00,pix,2025-04-21 23:48:40.239
5896,20,54,321.00,pix,2025-06-02 17:07:59.363
5897,9,73,136.00,credito,2025-05-05 12:24:50.449
5898,7,75,383.00,boleto,2025-01-23 12:38:01.659
5899,12,49,253.00,pix,2025-03-11 12:34:25.585
5900,2,15,361.00,boleto,2025-05-05 03:20:39.057
5901,8,66,48.00,credito,2025-04-14 14:28:48.491
5902,17,27,494.00,pix,2025-04-23 01:49:29.268
5903,3,86,84.00,credito,2025-08-05 06:25:12.320
5904,4,64,363.00,boleto,2025-06-15 01:22:45.206
5905,1,82,109.00,boleto,2025-06-18 18:53:30.452
